"date","club_1","goals_1","par_1","club_2","goals_2","par_2","tournament"
"24.11.2002/2003","Estudiantes Merida",0,,"Petare",0,,"Primera Division"
"24.11.2002/2003","Mineros",1,,"Monagas",1,,"Primera Division"
"20.11.2002/2003","Estudiantes Merida",0,,"Carabobo",1,,"Primera Division"
"17.11.2002/2003","Carabobo",2,,"Caracas",1,,"Primera Division"
"17.11.2002/2003","Monagas",2,,"Dep. Tachira",0,,"Primera Division"
"17.11.2002/2003","Petare",3,,"Mineros",0,,"Primera Division"
"17.11.2002/2003","U. A. Maracaibo",1,,"Trujillanos",1,,"Primera Division"
"10.11.2002/2003","Caracas",5,,"U. A. Maracaibo",0,,"Primera Division"
"10.11.2002/2003","Dep. Tachira",0,,"Petare",1,,"Primera Division"
"10.11.2002/2003","Mineros",1,,"Nacional Tachira",2,,"Primera Division"
"10.11.2002/2003","Trujillanos",1,,"Monagas",3,,"Primera Division"
"03.11.2002/2003","Carabobo",2,,"Mineros",1,,"Primera Division"
"03.11.2002/2003","Estudiantes Merida",2,,"Caracas",2,,"Primera Division"
"03.11.2002/2003","Monagas",1,,"U. A. Maracaibo",0,,"Primera Division"
"03.11.2002/2003","Nacional Tachira",1,,"Dep. Tachira",2,,"Primera Division"
"03.11.2002/2003","Petare",2,,"Trujillanos",0,,"Primera Division"
"27.10.2002/2003","Caracas",3,,"Monagas",1,,"Primera Division"
"27.10.2002/2003","Dep. Tachira",1,,"Carabobo",2,,"Primera Division"
"27.10.2002/2003","Trujillanos",2,,"Nacional Tachira",3,,"Primera Division"
"27.10.2002/2003","U. A. Maracaibo",2,,"Petare",2,,"Primera Division"
"25.10.2002/2003","Mineros",2,,"Estudiantes Merida",3,,"Primera Division"
"12.10.2002/2003","Carabobo",2,,"Trujillanos",1,,"Primera Division"
"12.10.2002/2003","Mineros",0,,"Caracas",1,,"Primera Division"
"12.10.2002/2003","Nacional Tachira",0,,"U. A. Maracaibo",2,,"Primera Division"
"12.10.2002/2003","Petare",4,,"Monagas",1,,"Primera Division"
"11.10.2002/2003","Estudiantes Merida",1,,"Dep. Tachira",2,,"Primera Division"
"06.10.2002/2003","Carabobo",3,,"U. A. Maracaibo",1,,"Primera Division"
"06.10.2002/2003","Caracas",2,,"Petare",2,,"Primera Division"
"06.10.2002/2003","Estudiantes Merida",2,,"Trujillanos",1,,"Primera Division"
"06.10.2002/2003","Mineros",2,,"Dep. Tachira",0,,"Primera Division"
"06.10.2002/2003","Nacional Tachira",1,,"Monagas",3,,"Primera Division"
"01.10.2002/2003","Monagas",2,,"Carabobo",1,,"Primera Division"
"29.09.2002/2003","Dep. Tachira",2,,"Caracas",2,,"Primera Division"
"29.09.2002/2003","Petare",0,,"Nacional Tachira",0,,"Primera Division"
"29.09.2002/2003","Trujillanos",1,,"Mineros",1,,"Primera Division"
"29.09.2002/2003","U. A. Maracaibo",2,,"Estudiantes Merida",0,,"Primera Division"
"22.09.2002/2003","Carabobo",0,,"Petare",0,,"Primera Division"
"22.09.2002/2003","Caracas",1,,"Nacional Tachira",0,,"Primera Division"
"22.09.2002/2003","Dep. Tachira",2,,"Trujillanos",1,,"Primera Division"
"22.09.2002/2003","Estudiantes Merida",2,,"Monagas",1,,"Primera Division"
"22.09.2002/2003","Mineros",1,,"U. A. Maracaibo",1,,"Primera Division"
"15.09.2002/2003","Monagas",0,,"Mineros",1,,"Primera Division"
"15.09.2002/2003","Nacional Tachira",0,,"Carabobo",0,,"Primera Division"
"15.09.2002/2003","Petare",3,,"Estudiantes Merida",1,,"Primera Division"
"15.09.2002/2003","Trujillanos",1,,"Caracas",2,,"Primera Division"
"15.09.2002/2003","U. A. Maracaibo",1,,"Dep. Tachira",1,,"Primera Division"
"01.09.2002/2003","Caracas",1,,"Carabobo",0,,"Primera Division"
"01.09.2002/2003","Dep. Tachira",1,,"Monagas",0,,"Primera Division"
"01.09.2002/2003","Estudiantes Merida",1,,"Nacional Tachira",0,,"Primera Division"
"01.09.2002/2003","Mineros",3,,"Petare",1,,"Primera Division"
"01.09.2002/2003","Trujillanos",4,,"U. A. Maracaibo",1,,"Primera Division"
"25.08.2002/2003","Carabobo",1,,"Estudiantes Merida",1,,"Primera Division"
"25.08.2002/2003","Monagas",4,,"Trujillanos",1,,"Primera Division"
"25.08.2002/2003","Nacional Tachira",2,,"Mineros",1,,"Primera Division"
"25.08.2002/2003","Petare",1,,"Dep. Tachira",1,,"Primera Division"
"25.08.2002/2003","U. A. Maracaibo",0,,"Caracas",0,,"Primera Division"
"18.08.2002/2003","Caracas",2,,"Estudiantes Merida",3,,"Primera Division"
"18.08.2002/2003","Dep. Tachira",2,,"Nacional Tachira",0,,"Primera Division"
"18.08.2002/2003","Mineros",0,,"Carabobo",0,,"Primera Division"
"18.08.2002/2003","Trujillanos",1,,"Petare",2,,"Primera Division"
"18.08.2002/2003","U. A. Maracaibo",1,,"Monagas",0,,"Primera Division"
"11.08.2002/2003","Carabobo",2,,"Dep. Tachira",2,,"Primera Division"
"11.08.2002/2003","Estudiantes Merida",1,,"Mineros",1,,"Primera Division"
"11.08.2002/2003","Monagas",0,,"Caracas",2,,"Primera Division"
"11.08.2002/2003","Nacional Tachira",2,,"Trujillanos",1,,"Primera Division"
"11.08.2002/2003","Petare",1,,"U. A. Maracaibo",1,,"Primera Division"
"04.08.2002/2003","Caracas",4,,"Mineros",1,,"Primera Division"
"04.08.2002/2003","Dep. Tachira",1,,"Estudiantes Merida",1,,"Primera Division"
"04.08.2002/2003","Monagas",3,,"Petare",2,,"Primera Division"
"04.08.2002/2003","Trujillanos",2,,"Carabobo",1,,"Primera Division"
"04.08.2002/2003","U. A. Maracaibo",1,,"Nacional Tachira",2,,"Primera Division"
"25.05.2001/2002","Portuguesa",0,,"Carabobo",0,,"Primera Division"
"25.05.2001/2002","Estudiantes Merida",0,0,"Nacional Tachira",1,0,"Primera Division"
"18.05.2001/2002","Carabobo",3,,"Portuguesa",2,,"Primera Division"
"18.05.2001/2002","Nacional Tachira",3,,"Estudiantes Merida",3,,"Primera Division"
"12.05.2001/2002","Caracas",4,,"Galicia",0,,"Primera Division"
"12.05.2001/2002","Estudiantes Merida",1,,"Dep. Tachira",1,,"Primera Division"
"12.05.2001/2002","Mineros",1,,"Trujillanos",2,,"Primera Division"
"12.05.2001/2002","Nacional Tachira",2,,"Portuguesa",0,,"Primera Division"
"12.05.2001/2002","Petare",0,,"Monagas",0,,"Primera Division"
"05.05.2001/2002","Dep. Tachira",3,,"Mineros",1,,"Primera Division"
"05.05.2001/2002","Monagas",1,,"Nacional Tachira",1,,"Primera Division"
"05.05.2001/2002","Petare",6,,"Galicia",2,,"Primera Division"
"05.05.2001/2002","Portuguesa",2,,"Estudiantes Merida",0,,"Primera Division"
"05.05.2001/2002","Trujillanos",1,,"Caracas",1,,"Primera Division"
"01.05.2001/2002","Caracas",2,,"Dep. Tachira",1,,"Primera Division"
"01.05.2001/2002","Estudiantes Merida",1,,"Monagas",1,,"Primera Division"
"01.05.2001/2002","Mineros",5,,"Portuguesa",0,,"Primera Division"
"01.05.2001/2002","Nacional Tachira",2,,"Petare",1,,"Primera Division"
"01.05.2001/2002","Trujillanos",0,,"Galicia",0,,"Primera Division"
"28.04.2001/2002","Dep. Tachira",1,,"Trujillanos",0,,"Primera Division"
"28.04.2001/2002","Monagas",0,,"Mineros",0,,"Primera Division"
"28.04.2001/2002","Petare",2,,"Estudiantes Merida",3,,"Primera Division"
"28.04.2001/2002","Portuguesa",2,,"Caracas",4,,"Primera Division"
"27.04.2001/2002","Galicia",2,,"Nacional Tachira",3,,"Primera Division"
"21.04.2001/2002","Dep. Tachira",2,,"Galicia",0,,"Primera Division"
"21.04.2001/2002","Estudiantes Merida",2,,"Nacional Tachira",0,,"Primera Division"
"21.04.2001/2002","Mineros",2,,"Petare",2,,"Primera Division"
"21.04.2001/2002","Monagas",2,,"Caracas",0,,"Primera Division"
"21.04.2001/2002","Trujillanos",4,,"Portuguesa",3,,"Primera Division"
"17.04.2001/2002","Petare",1,,"Caracas",1,,"Primera Division"
"14.04.2001/2002","Galicia",4,,"Estudiantes Merida",0,,"Primera Division"
"14.04.2001/2002","Monagas",2,,"Trujillanos",2,,"Primera Division"
"14.04.2001/2002","Nacional Tachira",4,,"Mineros",0,,"Primera Division"
"14.04.2001/2002","Portuguesa",0,,"Dep. Tachira",0,,"Primera Division"
"10.04.2001/2002","Caracas",2,,"Nacional Tachira",1,,"Primera Division"
"10.04.2001/2002","Dep. Tachira",1,,"Monagas",2,,"Primera Division"
"10.04.2001/2002","Mineros",1,,"Estudiantes Merida",0,,"Primera Division"
"10.04.2001/2002","Portuguesa",2,,"Galicia",0,,"Primera Division"
"10.04.2001/2002","Trujillanos",0,,"Petare",1,,"Primera Division"
"07.04.2001/2002","Estudiantes Merida",4,,"Caracas",1,,"Primera Division"
"07.04.2001/2002","Galicia",1,,"Mineros",1,,"Primera Division"
"07.04.2001/2002","Monagas",3,,"Portuguesa",2,,"Primera Division"
"07.04.2001/2002","Nacional Tachira",1,,"Trujillanos",2,,"Primera Division"
"07.04.2001/2002","Petare",2,,"Dep. Tachira",2,,"Primera Division"
"24.03.2001/2002","Caracas",2,,"Mineros",2,,"Primera Division"
"24.03.2001/2002","Dep. Tachira",1,,"Nacional Tachira",4,,"Primera Division"
"24.03.2001/2002","Monagas",2,,"Galicia",0,,"Primera Division"
"24.03.2001/2002","Portuguesa",2,,"Petare",1,,"Primera Division"
"24.03.2001/2002","Trujillanos",1,,"Estudiantes Merida",1,,"Primera Division"
"17.03.2001/2002","Dep. Tachira",3,,"Estudiantes Merida",1,,"Primera Division"
"17.03.2001/2002","Galicia",0,,"Caracas",1,,"Primera Division"
"17.03.2001/2002","Monagas",3,,"Petare",0,,"Primera Division"
"17.03.2001/2002","Portuguesa",3,,"Nacional Tachira",3,,"Primera Division"
"17.03.2001/2002","Trujillanos",3,,"Mineros",0,,"Primera Division"
"13.03.2001/2002","Estudiantes Merida",2,,"Trujillanos",1,,"Primera Division"
"13.03.2001/2002","Galicia",1,,"Monagas",0,,"Primera Division"
"13.03.2001/2002","Mineros",2,,"Caracas",1,,"Primera Division"
"13.03.2001/2002","Petare",2,,"Portuguesa",0,,"Primera Division"
"10.03.2001/2002","Caracas",1,,"Trujillanos",1,,"Primera Division"
"10.03.2001/2002","Estudiantes Merida",3,,"Portuguesa",0,,"Primera Division"
"10.03.2001/2002","Galicia",1,,"Petare",4,,"Primera Division"
"10.03.2001/2002","Mineros",0,,"Dep. Tachira",2,,"Primera Division"
"10.03.2001/2002","Nacional Tachira",1,,"Monagas",0,,"Primera Division"
"07.03.2001/2002","Nacional Tachira",1,,"Dep. Tachira",0,,"Primera Division"
"24.02.2001/2002","Dep. Tachira",3,,"Caracas",1,,"Primera Division"
"24.02.2001/2002","Galicia",0,,"Trujillanos",4,,"Primera Division"
"24.02.2001/2002","Monagas",2,,"Estudiantes Merida",1,,"Primera Division"
"24.02.2001/2002","Petare",2,,"Nacional Tachira",1,,"Primera Division"
"24.02.2001/2002","Portuguesa",0,,"Mineros",0,,"Primera Division"
"17.02.2001/2002","Caracas",9,,"Portuguesa",2,,"Primera Division"
"17.02.2001/2002","Estudiantes Merida",0,,"Petare",1,,"Primera Division"
"17.02.2001/2002","Mineros",0,,"Monagas",2,,"Primera Division"
"17.02.2001/2002","Nacional Tachira",4,,"Galicia",0,,"Primera Division"
"17.02.2001/2002","Trujillanos",1,,"Dep. Tachira",2,,"Primera Division"
"10.02.2001/2002","Caracas",2,,"Monagas",3,,"Primera Division"
"10.02.2001/2002","Galicia",1,,"Dep. Tachira",1,,"Primera Division"
"10.02.2001/2002","Nacional Tachira",1,,"Estudiantes Merida",1,,"Primera Division"
"10.02.2001/2002","Petare",1,,"Mineros",1,,"Primera Division"
"10.02.2001/2002","Portuguesa",2,,"Trujillanos",2,,"Primera Division"
"03.02.2001/2002","Caracas",2,,"Petare",1,,"Primera Division"
"03.02.2001/2002","Dep. Tachira",2,,"Portuguesa",2,,"Primera Division"
"03.02.2001/2002","Estudiantes Merida",0,,"Galicia",0,,"Primera Division"
"03.02.2001/2002","Mineros",1,,"Nacional Tachira",6,,"Primera Division"
"03.02.2001/2002","Trujillanos",1,,"Monagas",0,,"Primera Division"
"30.01.2001/2002","Estudiantes Merida",3,,"Mineros",0,,"Primera Division"
"30.01.2001/2002","Galicia",4,,"Portuguesa",2,,"Primera Division"
"30.01.2001/2002","Monagas",1,,"Dep. Tachira",1,,"Primera Division"
"30.01.2001/2002","Nacional Tachira",1,,"Caracas",0,,"Primera Division"
"30.01.2001/2002","Petare",1,,"Trujillanos",0,,"Primera Division"
"27.01.2001/2002","Caracas",1,,"Estudiantes Merida",1,,"Primera Division"
"27.01.2001/2002","Mineros",0,,"Galicia",2,,"Primera Division"
"27.01.2001/2002","Petare",2,,"Dep. Tachira",0,,"Primera Division"
"27.01.2001/2002","Portuguesa",3,,"Monagas",5,,"Primera Division"
"27.01.2001/2002","Trujillanos",0,,"Nacional Tachira",1,,"Primera Division"
"16.12.2001/2002","Caracas",3,,"Petare",2,,"Primera Division"
"16.12.2001/2002","Dep. Tachira",1,,"Trujillanos",1,,"Primera Division"
"16.12.2001/2002","Estudiantes Merida",2,,"Monagas",0,,"Primera Division"
"16.12.2001/2002","Mineros",3,,"Galicia",1,,"Primera Division"
"16.12.2001/2002","Portuguesa",0,,"Nacional Tachira",2,,"Primera Division"
"09.12.2001/2002","Galicia",1,,"Estudiantes Merida",3,,"Primera Division"
"09.12.2001/2002","Monagas",2,,"Caracas",0,,"Primera Division"
"09.12.2001/2002","Nacional Tachira",1,,"Dep. Tachira",1,,"Primera Division"
"09.12.2001/2002","Petare",1,,"Portuguesa",0,,"Primera Division"
"09.12.2001/2002","Trujillanos",1,,"Mineros",2,,"Primera Division"
"05.12.2001/2002","Trujillanos",2,,"Monagas",2,,"Primera Division"
"02.12.2001/2002","Dep. Tachira",1,,"Petare",0,,"Primera Division"
"02.12.2001/2002","Estudiantes Merida",3,,"Trujillanos",2,,"Primera Division"
"02.12.2001/2002","Galicia",0,,"Monagas",1,,"Primera Division"
"02.12.2001/2002","Mineros",0,,"Nacional Tachira",2,,"Primera Division"
"02.12.2001/2002","Portuguesa",1,,"Caracas",0,,"Primera Division"
"28.11.2001/2002","Nacional Tachira",2,,"Trujillanos",0,,"Primera Division"
"25.11.2001/2002","Monagas",5,,"Portuguesa",0,,"Primera Division"
"25.11.2001/2002","Nacional Tachira",1,,"Estudiantes Merida",3,,"Primera Division"
"25.11.2001/2002","Petare",0,,"Mineros",1,,"Primera Division"
"25.11.2001/2002","Trujillanos",2,,"Galicia",2,,"Primera Division"
"24.11.2001/2002","Caracas",4,,"Dep. Tachira",1,,"Primera Division"
"21.11.2001/2002","Dep. Tachira",2,,"Portuguesa",0,,"Primera Division"
"21.11.2001/2002","Estudiantes Merida",5,,"Petare",1,,"Primera Division"
"21.11.2001/2002","Galicia",1,,"Nacional Tachira",1,,"Primera Division"
"21.11.2001/2002","Mineros",1,,"Caracas",0,,"Primera Division"
"18.11.2001/2002","Caracas",0,,"Estudiantes Merida",0,,"Primera Division"
"18.11.2001/2002","Monagas",0,,"Dep. Tachira",3,,"Primera Division"
"18.11.2001/2002","Petare",2,,"Galicia",0,,"Primera Division"
"18.11.2001/2002","Portuguesa",1,,"Mineros",1,,"Primera Division"
"11.11.2001/2002","Estudiantes Merida",1,,"Portuguesa",0,,"Primera Division"
"11.11.2001/2002","Galicia",0,,"Caracas",2,,"Primera Division"
"11.11.2001/2002","Mineros",2,,"Dep. Tachira",0,,"Primera Division"
"11.11.2001/2002","Nacional Tachira",1,,"Monagas",2,,"Primera Division"
"11.11.2001/2002","Trujillanos",2,,"Petare",0,,"Primera Division"
"28.10.2001/2002","Caracas",1,,"Trujillanos",1,,"Primera Division"
"28.10.2001/2002","Dep. Tachira",3,,"Estudiantes Merida",3,,"Primera Division"
"28.10.2001/2002","Monagas",1,,"Mineros",1,,"Primera Division"
"28.10.2001/2002","Petare",1,,"Nacional Tachira",1,,"Primera Division"
"28.10.2001/2002","Portuguesa",2,,"Galicia",3,,"Primera Division"
"21.10.2001/2002","Estudiantes Merida",4,,"Mineros",1,,"Primera Division"
"21.10.2001/2002","Galicia",0,,"Dep. Tachira",1,,"Primera Division"
"21.10.2001/2002","Nacional Tachira",3,,"Caracas",3,,"Primera Division"
"21.10.2001/2002","Petare",2,,"Monagas",0,,"Primera Division"
"21.10.2001/2002","Trujillanos",4,,"Portuguesa",2,,"Primera Division"
"14.10.2001/2002","Galicia",5,,"Mineros",4,,"Primera Division"
"14.10.2001/2002","Monagas",3,,"Estudiantes Merida",1,,"Primera Division"
"14.10.2001/2002","Nacional Tachira",6,,"Portuguesa",0,,"Primera Division"
"14.10.2001/2002","Petare",5,,"Caracas",4,,"Primera Division"
"14.10.2001/2002","Trujillanos",3,,"Dep. Tachira",3,,"Primera Division"
"10.10.2001/2002","Caracas",0,,"Monagas",2,,"Primera Division"
"10.10.2001/2002","Dep. Tachira",0,,"Nacional Tachira",0,,"Primera Division"
"10.10.2001/2002","Estudiantes Merida",3,,"Galicia",1,,"Primera Division"
"10.10.2001/2002","Mineros",2,,"Trujillanos",2,,"Primera Division"
"10.10.2001/2002","Portuguesa",2,,"Petare",0,,"Primera Division"
"30.09.2001/2002","Caracas",0,,"Portuguesa",0,,"Primera Division"
"30.09.2001/2002","Monagas",2,,"Galicia",1,,"Primera Division"
"30.09.2001/2002","Nacional Tachira",2,,"Mineros",1,,"Primera Division"
"30.09.2001/2002","Petare",0,,"Dep. Tachira",0,,"Primera Division"
"30.09.2001/2002","Trujillanos",0,,"Estudiantes Merida",0,,"Primera Division"
"23.09.2001/2002","Dep. Tachira",1,,"Caracas",1,,"Primera Division"
"23.09.2001/2002","Estudiantes Merida",1,,"Nacional Tachira",1,,"Primera Division"
"23.09.2001/2002","Galicia",2,,"Trujillanos",3,,"Primera Division"
"23.09.2001/2002","Mineros",2,,"Petare",1,,"Primera Division"
"23.09.2001/2002","Portuguesa",2,,"Monagas",1,,"Primera Division"
"19.09.2001/2002","Caracas",6,,"Mineros",0,,"Primera Division"
"19.09.2001/2002","Monagas",2,,"Trujillanos",1,,"Primera Division"
"19.09.2001/2002","Nacional Tachira",0,,"Galicia",1,,"Primera Division"
"19.09.2001/2002","Petare",0,,"Estudiantes Merida",0,,"Primera Division"
"19.09.2001/2002","Portuguesa",1,,"Dep. Tachira",5,,"Primera Division"
"16.09.2001/2002","Dep. Tachira",0,,"Monagas",0,,"Primera Division"
"16.09.2001/2002","Estudiantes Merida",1,,"Caracas",2,,"Primera Division"
"16.09.2001/2002","Galicia",0,,"Petare",4,,"Primera Division"
"16.09.2001/2002","Mineros",5,,"Portuguesa",1,,"Primera Division"
"16.09.2001/2002","Trujillanos",0,,"Nacional Tachira",0,,"Primera Division"
"09.09.2001/2002","Caracas",4,,"Galicia",0,,"Primera Division"
"09.09.2001/2002","Dep. Tachira",0,,"Mineros",1,,"Primera Division"
"09.09.2001/2002","Monagas",0,,"Nacional Tachira",1,,"Primera Division"
"09.09.2001/2002","Portuguesa",2,,"Estudiantes Merida",2,,"Primera Division"
"08.09.2001/2002","Petare",1,,"Trujillanos",2,,"Primera Division"
"26.08.2001/2002","Estudiantes Merida",0,,"Dep. Tachira",1,,"Primera Division"
"26.08.2001/2002","Galicia",0,,"Portuguesa",2,,"Primera Division"
"26.08.2001/2002","Mineros",0,,"Monagas",0,,"Primera Division"
"26.08.2001/2002","Nacional Tachira",1,,"Petare",3,,"Primera Division"
"26.08.2001/2002","Trujillanos",1,,"Caracas",1,,"Primera Division"
"19.08.2001/2002","Caracas",1,,"Nacional Tachira",2,,"Primera Division"
"19.08.2001/2002","Dep. Tachira",5,,"Galicia",0,,"Primera Division"
"19.08.2001/2002","Mineros",0,,"Estudiantes Merida",2,,"Primera Division"
"19.08.2001/2002","Monagas",1,,"Petare",0,,"Primera Division"
"19.08.2001/2002","Portuguesa",1,,"Trujillanos",1,,"Primera Division"
"10.06.2000/2001","Monagas",2,2,"Portuguesa",2,1,"Primera Division"
"03.06.2000/2001","Portuguesa",2,,"Monagas",1,,"Primera Division"
"27.05.2000/2001","Carabobo",1,,"Trujillanos",2,,"Primera Division"
"27.05.2000/2001","Caracas",3,,"Nacional Tachira",0,,"Primera Division"
"27.05.2000/2001","Dep. Tachira",0,,"Petare",2,,"Primera Division"
"27.05.2000/2001","Estudiantes Merida",4,,"Monagas",1,,"Primera Division"
"27.05.2000/2001","Mineros",1,,"Los Andes",0,,"Primera Division"
"20.05.2000/2001","Los Andes",2,,"Estudiantes Merida",4,,"Primera Division"
"20.05.2000/2001","Monagas",1,,"Caracas",4,,"Primera Division"
"20.05.2000/2001","Nacional Tachira",1,,"Carabobo",0,,"Primera Division"
"20.05.2000/2001","Petare",0,,"Mineros",1,,"Primera Division"
"20.05.2000/2001","Trujillanos",2,,"Dep. Tachira",2,,"Primera Division"
"13.05.2000/2001","Carabobo",3,,"Monagas",0,,"Primera Division"
"13.05.2000/2001","Caracas",6,,"Los Andes",0,,"Primera Division"
"13.05.2000/2001","Estudiantes Merida",2,,"Petare",2,,"Primera Division"
"13.05.2000/2001","Mineros",1,,"Dep. Tachira",0,,"Primera Division"
"13.05.2000/2001","Nacional Tachira",1,,"Trujillanos",2,,"Primera Division"
"09.05.2000/2001","Caracas",0,,"Dep. Tachira",1,,"Primera Division"
"09.05.2000/2001","Petare",2,,"Trujillanos",1,,"Primera Division"
"06.05.2000/2001","Dep. Tachira",1,,"Estudiantes Merida",0,,"Primera Division"
"06.05.2000/2001","Los Andes",1,,"Carabobo",0,,"Primera Division"
"06.05.2000/2001","Monagas",2,,"Nacional Tachira",2,,"Primera Division"
"06.05.2000/2001","Petare",0,,"Caracas",0,,"Primera Division"
"06.05.2000/2001","Trujillanos",3,,"Mineros",0,,"Primera Division"
"02.05.2000/2001","Carabobo",2,,"Petare",1,,"Primera Division"
"02.05.2000/2001","Estudiantes Merida",4,,"Mineros",2,,"Primera Division"
"02.05.2000/2001","Monagas",0,,"Trujillanos",1,,"Primera Division"
"02.05.2000/2001","Nacional Tachira",3,,"Los Andes",1,,"Primera Division"
"29.04.2000/2001","Dep. Tachira",1,,"Carabobo",0,,"Primera Division"
"29.04.2000/2001","Los Andes",1,,"Monagas",1,,"Primera Division"
"29.04.2000/2001","Mineros",1,,"Caracas",2,,"Primera Division"
"29.04.2000/2001","Petare",3,,"Nacional Tachira",1,,"Primera Division"
"29.04.2000/2001","Trujillanos",3,,"Estudiantes Merida",1,,"Primera Division"
"15.04.2000/2001","Carabobo",1,,"Mineros",1,,"Primera Division"
"15.04.2000/2001","Caracas",1,,"Estudiantes Merida",1,,"Primera Division"
"15.04.2000/2001","Los Andes",0,,"Trujillanos",0,,"Primera Division"
"15.04.2000/2001","Monagas",3,,"Petare",2,,"Primera Division"
"15.04.2000/2001","Nacional Tachira",0,,"Dep. Tachira",0,,"Primera Division"
"08.04.2000/2001","Dep. Tachira",2,,"Monagas",0,,"Primera Division"
"08.04.2000/2001","Estudiantes Merida",2,,"Carabobo",1,,"Primera Division"
"08.04.2000/2001","Mineros",0,,"Nacional Tachira",2,,"Primera Division"
"08.04.2000/2001","Petare",5,,"Los Andes",1,,"Primera Division"
"08.04.2000/2001","Trujillanos",0,,"Caracas",0,,"Primera Division"
"01.04.2000/2001","Carabobo",0,,"Caracas",0,,"Primera Division"
"01.04.2000/2001","Dep. Tachira",0,,"Los Andes",2,,"Primera Division"
